,Prices,Returns
,^GSPC,^GSPC
Date,,
2014-06-04,1927.8800048828125,0.001891663548679423
2014-06-05,1940.4599609375,0.006525279593556643
2014-06-06,1949.43994140625,0.004627758701298612
2014-06-09,1951.27001953125,0.0009387712266117898
2014-06-10,1950.7900390625,-0.00024598362294592224
2014-06-11,1943.8900146484375,-0.0035370410325543666
2014-06-12,1930.1099853515625,-0.00708889350376507
2014-06-13,1936.1600341796875,0.003134561695468774
2014-06-16,1937.780029296875,0.0008367051734305964
2014-06-17,1941.989990234375,0.0021725690603942027
2014-06-18,1956.97998046875,0.007718881307192449
2014-06-19,1959.47998046875,0.0012774785766593855
2014-06-20,1962.8699951171875,0.0017300583227324307
2014-06-23,1962.6099853515625,-0.00013246407875799893
2014-06-24,1949.97998046875,-0.006435310620591883
2014-06-25,1959.530029296875,0.0048975112174378665
2014-06-26,1957.219970703125,-0.00117888399729138
2014-06-27,1960.9599609375,0.001910868625069062
2014-06-30,1960.22998046875,-0.0003722566922789161
2014-07-01,1973.3199462890625,0.006677770440579822
2014-07-02,1974.6199951171875,0.0006588129971369927
2014-07-03,1985.43994140625,0.005479508115899812
2014-07-07,1977.6500244140625,-0.003923521850109468
2014-07-08,1963.7099609375,-0.00704880201475111
2014-07-09,1972.8299560546875,0.004644267890169251
2014-07-10,1964.6800537109375,-0.004131071874054704
2014-07-11,1967.5699462890625,0.0014709227452411877
2014-07-14,1977.0999755859375,0.004843552990250188
2014-07-15,1973.280029296875,-0.0019320956634630848
2014-07-16,1981.5699462890625,0.004201084929208676
2014-07-17,1958.1199951171875,-0.01183402645755216
2014-07-18,1978.219970703125,0.010264935568841116
2014-07-21,1973.6300048828125,-0.0023202504717819705
2014-07-22,1983.530029296875,0.005016150134305564
2014-07-23,1987.010009765625,0.0017544380056517817
2014-07-24,1987.97998046875,0.00048815592189166424
2014-07-25,1978.3399658203125,-0.004849150767687549
2014-07-28,1978.9100341796875,0.0002881549022029084
2014-07-29,1969.949951171875,-0.004527786939807377
2014-07-30,1970.0699462890625,6.091277451791832e-05
2014-07-31,1930.6700439453125,-0.019999240340662028
2014-08-01,1925.1500244140625,-0.002859121137017251
2014-08-04,1938.989990234375,0.007189032358413172
2014-08-05,1920.2099609375,-0.009685469956760784
2014-08-06,1920.239990234375,1.563854864095049e-05
2014-08-07,1909.5699462890625,-0.0055566200056119674
2014-08-08,1931.5899658203125,0.011531402436471216
2014-08-11,1936.9200439453125,0.0027594252503462258
2014-08-12,1933.75,-0.00163664161317445
2014-08-13,1946.719970703125,0.006707160027472625
2014-08-14,1955.1800537109375,0.004345814053963171
2014-08-15,1955.06005859375,-6.137292417629503e-05
2014-08-18,1971.739990234375,0.008531672245722488
2014-08-19,1981.5999755859375,0.005000651911710952
2014-08-20,1986.510009765625,0.002477812999687634
2014-08-21,1992.3699951171875,0.0029498896671826813
2014-08-22,1988.4000244140625,-0.0019925870761225983
2014-08-25,1997.9200439453125,0.004787778824361766
2014-08-26,2000.02001953125,0.0010510808940034089
2014-08-27,2000.1199951171875,4.9987292607633904e-05
2014-08-28,1996.739990234375,-0.0016899010514689339
2014-08-29,2003.3699951171875,0.00332041473363498
2014-09-02,2002.280029296875,-0.0005440661600049079
2014-09-03,2000.719970703125,-0.0007791410646480479
2014-09-04,1997.6500244140625,-0.0015344207755288997
2014-09-05,2007.7099609375,0.005035885365550108
2014-09-08,2001.5400390625,-0.003073114142502442
2014-09-09,1988.43994140625,-0.006545009043329442
2014-09-10,1995.68994140625,0.0036460744169486414
2014-09-11,1997.449951171875,0.0008819054148185845
2014-09-12,1985.5400390625,-0.005962558462297207
2014-09-15,1984.1300048828125,-0.0007101514711097545
2014-09-16,1998.97998046875,0.007484376300642026
2014-09-17,2001.5699462890625,0.0012956437010964716
2014-09-18,2011.3599853515625,0.0048911800862372345
2014-09-19,2010.4000244140625,-0.00047726958102545236
2014-09-22,1994.2900390625,-0.00801332329681892
2014-09-23,1982.77001953125,-0.0057765015647701645
2014-09-24,1998.300048828125,0.00783249148610099
2014-09-25,1965.989990234375,-0.016168772358634453
2014-09-26,1982.8499755859375,0.008575824615237426
2014-09-29,1977.800048828125,-0.002546802239196233
2014-09-30,1972.2900390625,-0.002785928622506484
2014-10-01,1946.1600341796875,-0.013248560995234304
2014-10-02,1946.1700439453125,5.143341477165109e-06
2014-10-03,1967.9000244140625,0.0111655096821337
2014-10-06,1964.8199462890625,-0.0015651598591330806
2014-10-07,1935.0999755859375,-0.015126053030587783
2014-10-08,1968.8900146484375,0.017461650296527242
2014-10-09,1928.2099609375,-0.02066141501469354
2014-10-10,1906.1300048828125,-0.011451012338901223
2014-10-13,1874.739990234375,-0.016467929557809624
2014-10-14,1877.699951171875,0.0015788647774723774
2014-10-15,1862.489990234375,-0.008100314924121665
2014-10-16,1862.760009765625,0.0001449777086941495
2014-10-17,1886.760009765625,0.012884107385910504
2014-10-20,1904.010009765625,0.00914265720638352
2014-10-21,1941.280029296875,0.019574487182363987
2014-10-22,1927.1099853515625,-0.0072993302004167315
2014-10-23,1950.8199462890625,0.012303377138681793
2014-10-24,1964.5799560546875,0.007053449392805167
2014-10-27,1961.6300048828125,-0.0015015683952100956
2014-10-28,1985.050048828125,0.011939073060167393
2014-10-29,1982.300048828125,-0.0013853554985293615
2014-10-30,1994.6500244140625,0.0062301242403934864
2014-10-31,2018.050048828125,0.011731393541549506
2014-11-03,2017.81005859375,-0.00011892184463624389
2014-11-04,2012.0999755859375,-0.0028298416808328897
2014-11-05,2023.5699462890625,0.005700497411807115
2014-11-06,2031.2099609375,0.0037755130048497954
2014-11-07,2031.9200439453125,0.00034958621780534216
2014-11-10,2038.260009765625,0.003120184693883088
2014-11-11,2039.6800537109375,0.0006966942090356198
2014-11-12,2038.25,-0.0007011166816754955
2014-11-13,2039.3299560546875,0.0005298447465655887
2014-11-14,2039.8199462890625,0.00024027020881067784
2014-11-17,2041.3199462890625,0.0007353590216279127
2014-11-18,2051.800048828125,0.005133983312177293
2014-11-19,2048.719970703125,-0.0015011590075549863
2014-11-20,2052.75,0.0019670962134916703
2014-11-21,2063.5,0.0052368773596394025
2014-11-24,2069.409912109375,0.0028640233144536786
2014-11-25,2067.030029296875,-0.0011500296768531815
2014-11-26,2072.830078125,0.0028059818899186517
2014-11-28,2067.56005859375,-0.002542427180532325
2014-12-01,2053.43994140625,-0.006829362527492333
2014-12-02,2066.550048828125,0.006384461097458161
2014-12-03,2074.330078125,0.0037647427417917267
2014-12-04,2071.919921875,-0.0011618962070774064
2014-12-05,2075.3701171875,0.0016652165347093018
2014-12-08,2060.31005859375,-0.007256565211683386
2014-12-09,2059.820068359375,-0.00023782354133117245
2014-12-10,2026.1400146484375,-0.01635096881921505
2014-12-11,2035.3299560546875,0.0045356892119050585
2014-12-12,2002.3299560546875,-0.016213587335965784
2014-12-15,1989.6300048828125,-0.006342586611898127
2014-12-16,1972.739990234375,-0.008489022887163578
2014-12-17,2012.8900146484375,0.020352415732846962
2014-12-18,2061.22998046875,0.02401520473971619
2014-12-19,2070.64990234375,0.004570048934014581
2014-12-22,2078.5400390625,0.003810463907886641
2014-12-23,2082.169921875,0.0017463617463617798
2014-12-24,2081.8798828125,-0.00013929653841071588
2014-12-26,2088.77001953125,0.003309574570383944
2014-12-29,2090.570068359375,0.0008617745425745227
2014-12-30,2080.35009765625,-0.0048886047197381766
2014-12-31,2058.89990234375,-0.010310858415930158
2015-01-02,2058.199951171875,-0.0003399636723855348
2015-01-05,2020.5799560546875,-0.018278105145113743
2015-01-06,2002.6099853515625,-0.008893471722946522
2015-01-07,2025.9000244140625,0.01162984267174294
2015-01-08,2062.139892578125,0.017888280629516196
2015-01-09,2044.81005859375,-0.008403811034715436
2015-01-12,2028.260009765625,-0.008093685160912578
2015-01-13,2023.030029296875,-0.0025785552362955766
2015-01-14,2011.27001953125,-0.005813067327385291
2015-01-15,1992.6700439453125,-0.009247875921837956
2015-01-16,2019.4200439453125,0.013424199395820402
2015-01-20,2022.550048828125,0.0015499523698385698
2015-01-21,2032.1199951171875,0.004731623968765364
2015-01-22,2063.14990234375,0.015269721916580492
2015-01-23,2051.820068359375,-0.005491522439307173
2015-01-26,2057.090087890625,0.002568460857030219
2015-01-27,2029.550048828125,-0.013387862410411011
2015-01-28,2002.1600341796875,-0.013495609366348305
2015-01-29,2021.25,0.009534685287099887
2015-01-30,1994.989990234375,-0.012991965252009852
2015-02-02,2020.8499755859375,0.01296246371066978
2015-02-03,2050.030029296875,0.014439495293299576
2015-02-04,2041.510009765625,-0.0041560462088314765
2015-02-05,2062.52001953125,0.010291406686777416
2015-02-06,2055.469970703125,-0.0034181723141418763
2015-02-09,2046.739990234375,-0.004247194360987749
2015-02-10,2068.590087890625,0.010675561019232394
2015-02-11,2068.530029296875,-2.903358867545336e-05
2015-02-12,2088.47998046875,0.009644506431775834
2015-02-13,2096.989990234375,0.004074738491730789
2015-02-17,2100.340087890625,0.0015975744623728527
2015-02-18,2099.679931640625,-0.0003143092177338991
2015-02-19,2097.449951171875,-0.0010620573331896477
2015-02-20,2110.300048828125,0.006126533626735764
2015-02-23,2109.659912109375,-0.0003033391953459752
2015-02-24,2115.47998046875,0.002758770892866691
2015-02-25,2113.860107421875,-0.0007657236475081541
2015-02-26,2110.739990234375,-0.001476028227480719
2015-02-27,2104.5,-0.0029563045487578377
2015-03-02,2117.389892578125,0.006124919257840311
2015-03-03,2107.780029296875,-0.0045385421527393
2015-03-04,2098.530029296875,-0.00438850348301556
2015-03-05,2101.0400390625,0.0011960799848387271
2015-03-06,2071.260009765625,-0.014173946589881803
2015-03-09,2079.429931640625,0.0039444211911976446
2015-03-10,2044.1600341796875,-0.01696133008584244
2015-03-11,2040.239990234375,-0.0019176795748703235
2015-03-12,2065.949951171875,0.012601439566208406
2015-03-13,2053.39990234375,-0.006074710968194674
2015-03-16,2081.18994140625,0.013533671171787054
2015-03-17,2074.280029296875,-0.003320173700583018
2015-03-18,2099.5,0.012158421402569175
2015-03-19,2089.27001953125,-0.004872579408787825
2015-03-20,2108.10009765625,0.00901275466979845
2015-03-23,2104.419921875,-0.0017457310425351702
2015-03-24,2091.5,-0.006139421956948832
2015-03-25,2061.050048828125,-0.014558905652342857
2015-03-26,2056.14990234375,-0.002377499996742527
2015-03-27,2061.02001953125,0.0023685613495147972
2015-03-30,2086.239990234375,0.012236645187396533
2015-03-31,2067.889892578125,-0.008795775050879251
2015-04-01,2059.68994140625,-0.003965371271123064
2015-04-02,2066.9599609375,0.0035296669586522
2015-04-06,2080.6201171875,0.0066088151237357895
2015-04-07,2076.330078125,-0.0020619040578628844
2015-04-08,2081.89990234375,0.002682533127767339
2015-04-09,2091.179931640625,0.004457481018385057
2015-04-10,2102.06005859375,0.005202865037342352
2015-04-13,2092.429931640625,-0.00458128059365126
2015-04-14,2095.840087890625,0.0016297588743277025
2015-04-15,2106.6298828125,0.005148195696902835
2015-04-16,2104.989990234375,-0.0007784436134247175
2015-04-17,2081.179931640625,-0.011311245518606405
2015-04-20,2100.39990234375,0.009235131672624686
2015-04-21,2097.2900390625,-0.0014806053255762563
2015-04-22,2107.9599609375,0.005087480356207541
2015-04-23,2112.929931640625,0.002357715893671175
2015-04-24,2117.68994140625,0.002252800575326619
2015-04-27,2108.919921875,-0.004141314249916261
2015-04-28,2114.760009765625,0.0027692316953564777
2015-04-29,2106.85009765625,-0.0037403355807980043
2015-04-30,2085.510009765625,-0.010128906614839228
2015-05-01,2108.2900390625,0.010923001659165044
2015-05-04,2114.489990234375,0.002940748690645867
2015-05-05,2089.4599609375,-0.011837383677612334
2015-05-06,2080.14990234375,-0.004455724813014705
2015-05-07,2088.0,0.0037738134388320965
2015-05-08,2116.10009765625,0.013457901176364917
2015-05-11,2105.330078125,-0.005089560528435566
2015-05-12,2099.1201171875,-0.0029496376848567873
2015-05-13,2098.47998046875,-0.00030495478248648844
2015-05-14,2121.10009765625,0.010779286625573148
2015-05-15,2122.72998046875,0.0007684139066803652
2015-05-18,2129.199951171875,0.003047948049283322
2015-05-19,2127.830078125,-0.0006433745436266181
2015-05-20,2125.85009765625,-0.0009305162517933008
2015-05-21,2130.820068359375,0.0023378744854138933
2015-05-22,2126.06005859375,-0.002233886303356414
2015-05-26,2104.199951171875,-0.010281980197837881
2015-05-27,2123.47998046875,0.009162641262365545
2015-05-28,2120.7900390625,-0.0012667608976734135
2015-05-29,2107.389892578125,-0.0063184691730722164
2015-06-01,2111.72998046875,0.002059461282371222
2015-06-02,2109.60009765625,-0.0010085961899480855
2015-06-03,2114.070068359375,0.0021188711112078984
2015-06-04,2095.840087890625,-0.008623167576889856
2015-06-05,2092.830078125,-0.0014361829335245435
2015-06-08,2079.280029296875,-0.006474509789282434
2015-06-09,2080.14990234375,0.00041835300422188304
2015-06-10,2105.199951171875,0.012042424827124476
2015-06-11,2108.860107421875,0.0017386264178671507
2015-06-12,2094.110107421875,-0.0069942998817651425
2015-06-15,2084.429931640625,-0.004622572493653387
2015-06-16,2096.2900390625,0.0056898566086796
2015-06-17,2100.43994140625,0.0019796413026920145
2015-06-18,2121.239990234375,0.009902710578908236
2015-06-19,2109.989990234375,-0.0053035017498218595
2015-06-22,2122.85009765625,0.006094866554531064
2015-06-23,2124.199951171875,0.0006358685039113965
2015-06-24,2108.580078125,-0.00735329696164333
2015-06-25,2102.31005859375,-0.0029735743006855664
2015-06-26,2101.489990234375,-0.0003900796440671206
2015-06-29,2057.639892578125,-0.02086619391956246
2015-06-30,2063.110107421875,0.0026584898861461426
2015-07-01,2077.419921875,0.006936040108400654
2015-07-02,2076.780029296875,-0.0003080227407983305
2015-07-06,2068.760009765625,-0.003861756863082544
2015-07-07,2081.340087890625,0.00608097510857486
2015-07-08,2046.6800537109375,-0.016652749054007043
2015-07-09,2051.31005859375,0.0022622025726091177
2015-07-10,2076.6201171875,0.012338485100151564
2015-07-13,2099.60009765625,0.011066049239604414
2015-07-14,2108.949951171875,0.004453159211633695
2015-07-15,2107.39990234375,-0.000734986066058041
2015-07-16,2124.2900390625,0.008014680412562258
2015-07-17,2126.639892578125,0.001106182994042637
2015-07-20,2128.280029296875,0.00077123387202227
2015-07-21,2119.2099609375,-0.0042616893616069795
2015-07-22,2114.14990234375,-0.0023877098952062026
2015-07-23,2102.14990234375,-0.005676040278268291
2015-07-24,2079.64990234375,-0.01070332804283558
2015-07-27,2067.639892578125,-0.005775015185050969
2015-07-28,2093.25,0.012386154626733425
2015-07-29,2108.570068359375,0.007318795346650031
2015-07-30,2108.6298828125,2.836730636679441e-05
2015-07-31,2103.840087890625,-0.002271519985995063
2015-08-03,2098.0400390625,-0.002756886733696673
2015-08-04,2093.320068359375,-0.002249704779339723
2015-08-05,2099.840087890625,0.0031146787487494887
2015-08-06,2083.56005859375,-0.00775298528243118
2015-08-07,2077.570068359375,-0.0028748824444340126
2015-08-10,2104.179931640625,0.012808166466444781
2015-08-11,2084.070068359375,-0.00955710249815489
2015-08-12,2086.050048828125,0.0009500546545004873
2015-08-13,2083.389892578125,-0.0012752120935421996
2015-08-14,2091.5400390625,0.003911964108786803
2015-08-17,2102.43994140625,0.00521142418513576
2015-08-18,2096.919921875,-0.002625530186397551
2015-08-19,2079.610107421875,-0.008254876246131082
2015-08-20,2035.72998046875,-0.021100170073477753
2015-08-21,1970.8900146484375,-0.031850965718637325
2015-08-24,1893.2099609375,-0.03941369286646568
2015-08-25,1867.6099853515625,-0.01352199497897244
2015-08-26,1940.510009765625,0.03903385877450183
2015-08-27,1987.6600341796875,0.024297748621125326
2015-08-28,1988.8699951171875,0.0006087363616984476
2015-08-31,1972.1800537109375,-0.008391670369217175
2015-09-01,1913.8499755859375,-0.029576446640986798
2015-09-02,1948.8599853515625,0.01829297500443139
2015-09-03,1951.1300048828125,0.0011647935451044589
2015-09-04,1921.219970703125,-0.015329595723932221
2015-09-08,1969.4100341796875,0.02508305358648033
2015-09-09,1942.0400390625,-0.01389756050907287
2015-09-10,1952.2900390625,0.005277955033794246
2015-09-11,1961.050048828125,0.004487043210972708
2015-09-14,1953.030029296875,-0.004089655710746709
2015-09-15,1978.0899658203125,0.01283131142251781
2015-09-16,1995.31005859375,0.008705414349693852
2015-09-17,1990.199951171875,-0.002561059320011938
2015-09-18,1958.030029296875,-0.016164165744279924
2015-09-21,1966.969970703125,0.004565783605198437
2015-09-22,1942.739990234375,-0.012318429274285614
2015-09-23,1938.760009765625,-0.002048642890328245
2015-09-24,1932.239990234375,-0.003362984329369434
2015-09-25,1931.3399658203125,-0.00046579328582951884
2015-09-28,1881.77001953125,-0.02566609046896018
2015-09-29,1884.0899658203125,0.001232853252514099
2015-09-30,1920.030029296875,0.019075555906861608
2015-10-01,1923.8199462890625,0.001973884228037459
2015-10-02,1951.3599853515625,0.014315289284541954
2015-10-05,1987.050048828125,0.018289840800508328
2015-10-06,1979.9200439453125,-0.0035882361830883447
2015-10-07,1995.8299560546875,0.008035633639867479
2015-10-08,2013.4300537109375,0.008818435459823082
2015-10-09,2014.8900146484375,0.000725111326717931
2015-10-12,2017.4599609375,0.0012754772073804155
2015-10-13,2003.68994140625,-0.006825423947869114
2015-10-14,1994.239990234375,-0.0047162741982138545
2015-10-15,2023.8599853515625,0.01485277361914017
2015-10-16,2033.1099853515625,0.004570474275370051
2015-10-19,2033.6600341796875,0.00027054553471672627
2015-10-20,2030.77001953125,-0.0014210903493528937
2015-10-21,2018.93994140625,-0.005825414995899281
2015-10-22,2052.510009765625,0.01662757156411132
2015-10-23,2075.14990234375,0.011030344539323389
2015-10-26,2071.179931640625,-0.0019131006866738298
2015-10-27,2065.889892578125,-0.002554118539720318
2015-10-28,2090.35009765625,0.01184003327863703
2015-10-29,2089.409912109375,-0.0004497742019048401
2015-10-30,2079.360107421875,-0.004809877003672414
2015-11-02,2104.050048828125,0.011873817006551102
2015-11-03,2109.7900390625,0.002728067346863705
2015-11-04,2102.31005859375,-0.003545367230984642
2015-11-05,2099.929931640625,-0.0011321483923818487
2015-11-06,2099.199951171875,-0.0003476213457177524
2015-11-09,2078.580078125,-0.009822729385718598
2015-11-10,2081.719970703125,0.0015105949543003927
2015-11-11,2075.0,-0.003228085812548187
2015-11-12,2045.969970703125,-0.013990375564759017
2015-11-13,2023.0400390625,-0.011207364706699363
2015-11-16,2053.18994140625,0.014903265264943455
2015-11-17,2050.43994140625,-0.0013393792481354305
2015-11-18,2083.580078125,0.01616245179852549
2015-11-19,2081.239990234375,-0.00112310916925773
2015-11-20,2089.169921875,0.003810195689989637
2015-11-23,2086.590087890625,-0.0012348607728660532
2015-11-24,2089.139892578125,0.0012219959743400288
2015-11-25,2088.8701171875,-0.00012913227667687988
2015-11-27,2090.110107421875,0.0005936176807606053
2015-11-30,2080.409912109375,-0.004640997274763192
2015-12-01,2102.6298828125,0.01068057336863748
2015-12-02,2079.510009765625,-0.010995693172566212
2015-12-03,2049.6201171875,-0.014373526666262015
2015-12-04,2091.68994140625,0.0205256690573854
2015-12-07,2077.070068359375,-0.006989502964787397
2015-12-08,2063.590087890625,-0.0064899016523778386
2015-12-09,2047.6199951171875,-0.007738985017979982
2015-12-10,2052.22998046875,0.0022513871531610885
2015-12-11,2012.3699951171875,-0.019422767297482935
2015-12-14,2021.93994140625,0.004755560017433602
2015-12-15,2043.4100341796875,0.010618561082731848
2015-12-16,2073.070068359375,0.014514969430300617
2015-12-17,2041.8900146484375,-0.015040520909943678
2015-12-18,2005.550048828125,-0.01779722000676387
2015-12-21,2021.1500244140625,0.0077784025360287945
2015-12-22,2038.969970703125,0.008816736053143037
2015-12-23,2064.2900390625,0.01241806830075265
2015-12-24,2060.989990234375,-0.001598636221499028
2015-12-28,2056.5,-0.00217855994238203
2015-12-29,2078.360107421875,0.010629762908764828
2015-12-30,2063.360107421875,-0.007217228595965963
2015-12-31,2043.93994140625,-0.00941191309542666
2016-01-04,2012.6600341796875,-0.015303731089594375
2016-01-05,2016.7099609375,0.0020122259542274534
2016-01-06,1990.260009765625,-0.013115396702646942
2016-01-07,1943.0899658203125,-0.023700443014411654
2016-01-08,1922.030029296875,-0.010838374390218508
2016-01-11,1923.6700439453125,0.0008532721255336551
2016-01-12,1938.6800537109375,0.00780279851675636
2016-01-13,1890.280029296875,-0.02496545230421965
2016-01-14,1921.8399658203125,0.016695905386662213
2016-01-15,1880.3299560546875,-0.021599098001850003
2016-01-19,1881.3299560546875,0.0005318215543925753
2016-01-20,1859.3299560546875,-0.011693855152413501
2016-01-21,1868.989990234375,0.005195438361131455
2016-01-22,1906.9000244140625,0.020283701024494727
2016-01-25,1877.0799560546875,-0.015637982053378963
2016-01-26,1903.6300048828125,0.014144335590226431
2016-01-27,1882.949951171875,-0.010863483795639506
2016-01-28,1893.3599853515625,0.005528577205787588
2016-01-29,1940.239990234375,0.0247602174153414
2016-02-01,1939.3800048828125,-0.00044323658717015935
2016-02-02,1903.030029296875,-0.018743090830274922
2016-02-03,1912.530029296875,0.004992038934619414
2016-02-04,1915.449951171875,0.0015267325638141926
2016-02-05,1880.050048828125,-0.018481246310869337
2016-02-08,1853.43994140625,-0.014153935656373462
2016-02-09,1852.2099609375,-0.0006636203533073592
2016-02-10,1851.8599853515625,-0.00018895027740828407
2016-02-11,1829.0799560546875,-0.012301161792504733
2016-02-12,1864.780029296875,0.019518049565855122
2016-02-16,1895.5799560546875,0.01651665412216241
2016-02-17,1926.8199462890625,0.01648043921048603
2016-02-18,1917.8299560546875,-0.004665713707027619
2016-02-19,1917.780029296875,-2.6032942938902792e-05
2016-02-22,1945.5,0.014454197186153817
2016-02-23,1921.27001953125,-0.012454371867771763
2016-02-24,1929.800048828125,0.004439786812972857
2016-02-25,1951.699951171875,0.011348275359951865
2016-02-26,1948.050048828125,-0.0018701144822791393
2016-02-29,1932.22998046875,-0.008120976341902342
2016-03-01,1978.3499755859375,0.023868791801894718
2016-03-02,1986.449951171875,0.004094308735004493
2016-03-03,1993.4000244140625,0.0034987406745825567
2016-03-04,1999.989990234375,0.0033058923144386743
2016-03-07,2001.760009765625,0.0008850141950174084
2016-03-08,1979.260009765625,-0.011240108649505087
2016-03-09,1989.260009765625,0.0050523932937867055
2016-03-10,1989.5699462890625,0.00015580493345068724
2016-03-11,2022.18994140625,0.01639550053418848
2016-03-14,2019.6400146484375,-0.001260972921287129
2016-03-15,2015.9300537109375,-0.0018369416879204792
2016-03-16,2027.219970703125,0.005600351545632654
2016-03-17,2040.5899658203125,0.006595236486620859
2016-03-18,2049.580078125,0.004405643688967897
2016-03-21,2051.60009765625,0.0009855772666846896
2016-03-22,2049.800048828125,-0.000877387766836879
2016-03-23,2036.7099609375,-0.006386031602501285
2016-03-24,2035.93994140625,-0.0003780702927851376
2016-03-28,2037.050048828125,0.0005452554858313974
2016-03-29,2055.010009765625,0.008816651779288476
2016-03-30,2063.949951171875,0.004350315260639448
2016-03-31,2059.739990234375,-0.00203975921756705
2016-04-01,2072.780029296875,0.006330915127309877
2016-04-04,2066.1298828125,-0.003208322345054082
2016-04-05,2045.1700439453125,-0.010144492387214377
2016-04-06,2066.659912109375,0.010507619269939372
2016-04-07,2041.9100341796875,-0.011975786526205012
2016-04-08,2047.5999755859375,0.0027865779152880243
2016-04-11,2041.989990234375,-0.0027397858070188352
2016-04-12,2061.719970703125,0.0096621337827838
2016-04-13,2082.419921875,0.01004013710204088
2016-04-14,2082.780029296875,0.0001729273803483533
2016-04-15,2080.72998046875,-0.0009842848497145784
2016-04-18,2094.340087890625,0.006541025289023228
2016-04-19,2100.800048828125,0.0030844851678346608
2016-04-20,2102.39990234375,0.0007615448773992117
2016-04-21,2091.47998046875,-0.005194027008290192
2016-04-22,2091.580078125,4.785972478082989e-05
2016-04-25,2087.7900390625,-0.0018120458796383465
2016-04-26,2091.699951171875,0.0018727515871905798
2016-04-27,2095.14990234375,0.001649352800310755
2016-04-28,2075.81005859375,-0.009230768513682652
2016-04-29,2065.300048828125,-0.005063088369821722
2016-05-02,2081.429931640625,0.007809946463542827
2016-05-03,2063.3701171875,-0.008676638198860664
2016-05-04,2051.1201171875,-0.005936889314214544
2016-05-05,2050.6298828125,-0.0002390081258001331
2016-05-06,2057.139892578125,0.0031746390805036384
2016-05-09,2058.68994140625,0.0007534970439868616
2016-05-10,2084.389892578125,0.012483643435067249
2016-05-11,2064.4599609375,-0.009561518078546327
2016-05-12,2064.110107421875,-0.0001694649071644072
2016-05-13,2046.6099853515625,-0.00847828902508041
2016-05-16,2066.659912109375,0.009796652464963085
2016-05-17,2047.2099609375,-0.009411297455333645
2016-05-18,2047.6300048828125,0.00020517873267866804
2016-05-19,2040.0400390625,-0.003706707658226005
2016-05-20,2052.320068359375,0.006019504059596059
2016-05-23,2048.0400390625,-0.0020854589704891735
2016-05-24,2076.06005859375,0.013681382686285826
2016-05-25,2090.5400390625,0.006974740643369559
2016-05-26,2090.10009765625,-0.00021044390350322129
2016-05-27,2099.06005859375,0.004286857336424754
2016-05-31,2096.949951171875,-0.0010052630048559275
2016-06-01,2099.330078125,0.0011350423274503196
2016-06-02,2105.260009765625,0.0028246780734553223
2016-06-03,2099.1298828125,-0.002911814656949452
2016-06-06,2109.409912109375,0.004897281193053882
2016-06-07,2112.1298828125,0.0012894462510633087
2016-06-08,2119.1201171875,0.0033095665337075086
2016-06-09,2115.47998046875,-0.0017177585589538413
2016-06-10,2096.070068359375,-0.009175181182794367
2016-06-13,2079.06005859375,-0.008115191387155773
2016-06-14,2075.320068359375,-0.0017988851350955182
2016-06-15,2071.5,-0.0018407128700851372
2016-06-16,2077.989990234375,0.0031329906996742096
2016-06-17,2071.219970703125,-0.0032579654199809127
2016-06-20,2083.25,0.00580818525653326
2016-06-21,2088.89990234375,0.002712061607464289
2016-06-22,2085.449951171875,-0.0016515636618127383
2016-06-23,2113.320068359375,0.01336407865930278
2016-06-24,2037.4100341796875,-0.035919799994431734
2016-06-27,2000.5400390625,-0.01809650217612302
2016-06-28,2036.0899658203125,0.01777016508725926
2016-06-29,2070.77001953125,0.017032672570028273
2016-06-30,2098.860107421875,0.013565044705922347
2016-07-01,2102.949951171875,0.00194860235588723
2016-07-05,2088.550048828125,-0.006847477437932237
2016-07-06,2099.72998046875,0.005352963242081676
2016-07-07,2097.89990234375,-0.0008715778419239317
2016-07-08,2129.89990234375,0.015253349296718177
2016-07-11,2137.159912109375,0.003408615474199461
2016-07-12,2152.139892578125,0.007009293213798395
2016-07-13,2152.429931640625,0.00013476775533982632
2016-07-14,2163.75,0.00525920411762093
2016-07-15,2161.739990234375,-0.0009289473209127541
2016-07-18,2166.889892578125,0.002382294987840705
2016-07-19,2163.780029296875,-0.0014351736522938419
2016-07-20,2173.02001953125,0.004270300173431885
2016-07-21,2165.169921875,-0.003612528916297486
2016-07-22,2175.030029296875,0.004553964713003289
2016-07-25,2168.47998046875,-0.0030114751244342264
2016-07-26,2169.179931640625,0.0003227842443460638
2016-07-27,2166.580078125,-0.0011985421207814095
2016-07-28,2170.06005859375,0.0016062090221755643
2016-07-29,2173.60009765625,0.0016313092573088106
2016-08-01,2170.840087890625,-0.0012697872845152114
2016-08-02,2157.030029296875,-0.006361619481225378
2016-08-03,2163.7900390625,0.0031339432802557354
2016-08-04,2164.25,0.00021257188969192597
2016-08-05,2182.8701171875,0.008603496447961101
2016-08-08,2180.889892578125,-0.0009071655678379864
2016-08-09,2181.739990234375,0.0003897939364765346
2016-08-10,2175.489990234375,-0.0028646859974036376
2016-08-11,2185.7900390625,0.004734588012062169
2016-08-12,2184.050048828125,-0.0007960463737501922
2016-08-15,2190.14990234375,0.0027929092187690685
2016-08-16,2178.14990234375,-0.00547907701986905
2016-08-17,2182.219970703125,0.001868589648029051
2016-08-18,2187.02001953125,0.0021996173129046337
2016-08-19,2183.8701171875,-0.0014402713809749113
